user_id,variant,device,exposure_date,sessions_14d
400798,control,android,2025-08-02,1
400799,control,android,2025-08-02,12
400800,control,android,2025-08-02,4
400801,control,android,2025-08-02,10
400802,treatment,ios,2025-08-02,5
400803,treatment,android,2025-08-02,3
400804,treatment,ios,2025-08-02,23
400805,treatment,android,2025-08-02,5
400806,control,android,2025-08-02,6
400807,treatment,android,2025-08-02,7
400808,control,android,2025-08-02,19
400809,treatment,android,2025-08-02,3
400810,control,ios,2025-08-02,1
400811,treatment,ios,2025-08-02,9
400812,treatment,ios,2025-08-02,20
400813,treatment,android,2025-08-02,13
400814,control,android,2025-08-02,12
400815,control,android,2025-08-02,14
400816,control,android,2025-08-02,7
400817,treatment,android,2025-08-02,9
400818,treatment,android,2025-08-02,4
400819,treatment,android,2025-08-02,4
400820,control,ios,2025-08-02,21
400821,treatment,ios,2025-08-02,9
400822,treatment,ios,2025-08-02,3
400823,control,android,2025-08-02,4
400824,treatment,ios,2025-08-02,4
400825,control,ios,2025-08-02,14
400826,control,android,2025-08-02,10
400827,treatment,ios,2025-08-02,6
400828,treatment,ios,2025-08-02,4
400829,treatment,android,2025-08-02,3
400830,treatment,android,2025-08-02,5
400831,control,android,2025-08-02,6
400832,treatment,android,2025-08-02,4
400833,treatment,ios,2025-08-02,3
400834,treatment,ios,2025-08-02,16
400835,control,ios,2025-08-02,6
400836,treatment,android,2025-08-02,3
400837,treatment,ios,2025-08-02,5
400838,treatment,android,2025-08-02,6
400839,control,android,2025-08-02,14
400840,control,ios,2025-08-02,2
400841,treatment,android,2025-08-02,15
400842,control,android,2025-08-02,8
400843,treatment,ios,2025-08-02,1
400844,control,ios,2025-08-02,16
400845,control,android,2025-08-02,1
400846,control,android,2025-08-02,6
400847,treatment,android,2025-08-02,9
400848,control,android,2025-08-02,2
400849,control,android,2025-08-02,4
400850,control,android,2025-08-02,7
400851,treatment,android,2025-08-02,11
400852,control,android,2025-08-02,4
400853,control,ios,2025-08-02,14
400854,treatment,ios,2025-08-02,2
400855,treatment,android,2025-08-02,23
400856,control,ios,2025-08-02,9
400857,treatment,android,2025-08-02,0
400858,control,android,2025-08-02,5
400859,treatment,ios,2025-08-02,19
400860,control,android,2025-08-02,9
400861,control,ios,2025-08-02,4
400862,control,android,2025-08-02,16
400863,control,android,2025-08-02,3
400864,treatment,ios,2025-08-02,12
400865,control,android,2025-08-02,4
400866,treatment,android,2025-08-02,7
400867,control,android,2025-08-02,5
400868,treatment,android,2025-08-02,6
400869,treatment,ios,2025-08-02,9
400870,treatment,android,2025-08-02,15
400871,treatment,android,2025-08-02,15
400872,control,android,2025-08-02,4
400873,treatment,android,2025-08-02,1
400874,control,android,2025-08-02,4
400875,control,android,2025-08-02,2
400876,treatment,ios,2025-08-02,9
400877,control,ios,2025-08-02,9
400878,treatment,ios,2025-08-02,9
400879,control,ios,2025-08-02,8
400880,treatment,android,2025-08-02,5
400881,control,ios,2025-08-02,18
400882,treatment,ios,2025-08-02,13
400883,treatment,android,2025-08-02,4
400884,treatment,ios,2025-08-02,12
400885,treatment,android,2025-08-02,10
400886,treatment,android,2025-08-02,12
400887,treatment,ios,2025-08-02,3
400888,control,ios,2025-08-02,4
400889,treatment,android,2025-08-02,7
400890,control,android,2025-08-02,1
400891,control,android,2025-08-02,3
400892,treatment,android,2025-08-02,4
400893,treatment,android,2025-08-02,13
400894,control,ios,2025-08-02,7
400895,control,ios,2025-08-02,4
400896,treatment,android,2025-08-02,7
400897,treatment,android,2025-08-02,3
400898,treatment,ios,2025-08-02,11
400899,control,android,2025-08-02,11
400900,treatment,ios,2025-08-02,12
400901,treatment,android,2025-08-02,5
400902,treatment,ios,2025-08-02,8
400903,control,ios,2025-08-02,6
400904,control,ios,2025-08-02,11
400905,control,android,2025-08-02,13
400906,treatment,android,2025-08-02,8
400907,control,ios,2025-08-02,0
400908,treatment,android,2025-08-02,28
400909,control,ios,2025-08-02,8
400910,treatment,android,2025-08-02,5
400911,treatment,android,2025-08-02,5
400912,treatment,android,2025-08-02,8
400913,control,android,2025-08-02,3
400914,treatment,android,2025-08-02,3
400915,control,android,2025-08-02,8
400916,control,android,2025-08-02,22
400917,treatment,ios,2025-08-02,13
400918,control,android,2025-08-02,14
400919,control,ios,2025-08-02,5
400920,treatment,android,2025-08-02,4
400921,control,ios,2025-08-02,7
400922,control,android,2025-08-02,8
400923,control,ios,2025-08-02,28
400924,treatment,ios,2025-08-03,9
400925,treatment,ios,2025-08-03,13
400926,control,android,2025-08-03,1
400927,control,android,2025-08-03,5
400928,control,android,2025-08-03,2
400929,control,ios,2025-08-03,1
400930,control,ios,2025-08-03,3
400931,treatment,ios,2025-08-03,15
400932,control,android,2025-08-03,5
400933,treatment,ios,2025-08-03,8
400934,control,android,2025-08-03,6
400935,treatment,android,2025-08-03,12
400936,control,ios,2025-08-03,7
400937,treatment,ios,2025-08-03,7
400938,control,android,2025-08-03,20
400939,control,ios,2025-08-03,16
400940,treatment,android,2025-08-03,30
400941,treatment,android,2025-08-03,3
400942,control,android,2025-08-03,8
400943,control,android,2025-08-03,10
400944,treatment,ios,2025-08-03,5
400945,treatment,ios,2025-08-03,12
400946,control,ios,2025-08-03,3
400947,treatment,ios,2025-08-03,8
400948,control,android,2025-08-03,15
400949,control,ios,2025-08-03,9
400950,treatment,android,2025-08-03,4
400951,control,ios,2025-08-03,3
400952,control,android,2025-08-03,6
400953,control,ios,2025-08-03,20
400954,control,ios,2025-08-03,11
400955,treatment,ios,2025-08-03,3
400956,control,android,2025-08-03,3
400957,treatment,android,2025-08-03,20
400958,treatment,android,2025-08-03,14
400959,control,android,2025-08-03,8
400960,treatment,ios,2025-08-03,9
400961,control,ios,2025-08-03,4
400962,treatment,ios,2025-08-03,2
400963,treatment,ios,2025-08-03,6
400964,treatment,android,2025-08-03,7
400965,control,ios,2025-08-03,8
400966,control,ios,2025-08-03,19
400967,control,ios,2025-08-03,3
400968,treatment,ios,2025-08-03,18
400969,control,ios,2025-08-03,10
400970,control,ios,2025-08-03,9
400971,treatment,ios,2025-08-03,14
400972,control,ios,2025-08-03,6
400973,control,android,2025-08-03,9
400974,treatment,android,2025-08-03,6
400975,treatment,ios,2025-08-03,4
400976,control,android,2025-08-03,12
400977,treatment,android,2025-08-03,12
400978,treatment,android,2025-08-03,10
400979,treatment,android,2025-08-03,4
400980,control,ios,2025-08-03,16
400981,treatment,ios,2025-08-03,7
400982,treatment,ios,2025-08-03,8
400983,control,ios,2025-08-03,4
400984,treatment,android,2025-08-03,5
400985,treatment,android,2025-08-03,3
400986,treatment,android,2025-08-03,8
400987,treatment,android,2025-08-03,7
400988,treatment,android,2025-08-03,8
400989,treatment,ios,2025-08-03,5
400990,treatment,ios,2025-08-03,11
400991,control,ios,2025-08-03,5
400992,treatment,ios,2025-08-03,18
400993,treatment,ios,2025-08-03,3
400994,treatment,android,2025-08-03,5
400995,control,ios,2025-08-03,5
400996,control,ios,2025-08-03,15
400997,treatment,ios,2025-08-03,11
400998,treatment,android,2025-08-03,23
400999,treatment,ios,2025-08-03,1
401000,control,ios,2025-08-03,5
401001,control,ios,2025-08-03,16
401002,control,ios,2025-08-03,2
401003,control,android,2025-08-03,8
401004,treatment,android,2025-08-03,15
401005,treatment,android,2025-08-03,4
401006,treatment,ios,2025-08-03,2
401007,control,ios,2025-08-03,2
401008,treatment,ios,2025-08-03,4
401009,treatment,ios,2025-08-03,17
401010,treatment,android,2025-08-03,4
401011,treatment,android,2025-08-03,8
401012,treatment,ios,2025-08-03,7
401013,treatment,android,2025-08-03,25
401014,treatment,android,2025-08-03,8
401015,control,ios,2025-08-03,9
401016,treatment,ios,2025-08-03,14
401017,treatment,ios,2025-08-03,9
401018,control,android,2025-08-03,11
401019,treatment,android,2025-08-03,11
401020,treatment,android,2025-08-03,15
401021,treatment,ios,2025-08-03,10
401022,control,ios,2025-08-03,7
401023,control,android,2025-08-03,8
401024,control,android,2025-08-03,1
401025,treatment,android,2025-08-03,9
401026,control,ios,2025-08-03,6
401027,treatment,ios,2025-08-03,17
401028,treatment,ios,2025-08-03,2
401029,treatment,ios,2025-08-03,3
401030,treatment,android,2025-08-03,8
401031,treatment,ios,2025-08-03,12
401032,control,ios,2025-08-03,6
401033,control,android,2025-08-03,10
401034,control,ios,2025-08-03,7
401035,treatment,android,2025-08-03,12
401036,control,android,2025-08-03,12
401037,control,android,2025-08-03,13
401038,control,ios,2025-08-03,3
401039,treatment,ios,2025-08-03,2
401040,treatment,android,2025-08-03,3
401041,treatment,android,2025-08-03,4
401042,treatment,android,2025-08-03,9
401043,control,ios,2025-08-03,5
401044,control,android,2025-08-03,8
401045,treatment,android,2025-08-03,14
401046,treatment,ios,2025-08-03,6
401047,control,ios,2025-08-03,18
401048,treatment,ios,2025-08-03,25
401049,treatment,ios,2025-08-03,5
401050,treatment,ios,2025-08-03,3
401051,control,android,2025-08-03,11
401052,control,ios,2025-08-03,7
401053,treatment,android,2025-08-03,4
401054,control,android,2025-08-03,5
401055,control,ios,2025-08-03,29
401056,control,ios,2025-08-03,7
401057,control,ios,2025-08-03,5
401058,control,android,2025-08-03,2
401059,control,ios,2025-08-03,15
401060,control,ios,2025-08-03,7
401061,control,ios,2025-08-03,7
401062,control,android,2025-08-03,7
401063,treatment,ios,2025-08-03,13
401064,control,ios,2025-08-03,4
401065,treatment,android,2025-08-03,2
401066,control,ios,2025-08-03,12
401067,control,ios,2025-08-03,15
401068,treatment,android,2025-08-03,15
401069,treatment,android,2025-08-03,6
401070,control,android,2025-08-03,11
401071,treatment,ios,2025-08-03,11
401072,treatment,ios,2025-08-03,11
401073,control,ios,2025-08-03,12
401074,control,ios,2025-08-03,1
401075,treatment,android,2025-08-03,9
401076,control,android,2025-08-03,5
401077,treatment,android,2025-08-03,3
401078,treatment,android,2025-08-03,7
401079,treatment,android,2025-08-03,14
401080,control,ios,2025-08-03,7
401081,treatment,android,2025-08-03,4
401082,control,android,2025-08-03,3
401083,treatment,android,2025-08-03,7
401084,control,android,2025-08-03,9
401085,control,android,2025-08-03,4
401086,control,ios,2025-08-03,3
401087,treatment,ios,2025-08-03,2
401088,control,android,2025-08-03,9
401089,treatment,ios,2025-08-03,12
401090,treatment,android,2025-08-03,13
401091,treatment,ios,2025-08-03,10
401092,treatment,ios,2025-08-03,10
401093,treatment,android,2025-08-03,9
401094,control,ios,2025-08-03,3
401095,control,android,2025-08-03,7
401096,control,android,2025-08-03,8
401097,control,android,2025-08-03,2
401098,treatment,android,2025-08-03,10
401099,treatment,ios,2025-08-03,16
401100,control,android,2025-08-03,8
401101,treatment,android,2025-08-03,5
401102,treatment,android,2025-08-03,4
401103,treatment,ios,2025-08-03,8
401104,treatment,android,2025-08-03,3
401105,treatment,ios,2025-08-03,7
401106,control,ios,2025-08-03,15
401107,treatment,android,2025-08-03,18
401108,treatment,android,2025-08-03,14
401109,control,ios,2025-08-03,14
401110,control,android,2025-08-03,13
401111,treatment,ios,2025-08-03,3
401112,treatment,android,2025-08-03,12
401113,treatment,android,2025-08-03,5
401114,control,ios,2025-08-03,7
401115,control,android,2025-08-03,16
401116,control,ios,2025-08-03,1
401117,control,android,2025-08-03,6
401118,control,ios,2025-08-03,11
401119,treatment,ios,2025-08-03,27
401120,control,android,2025-08-03,7
401121,control,android,2025-08-03,2
401122,treatment,android,2025-08-03,7
401123,control,ios,2025-08-03,4
401124,treatment,android,2025-08-03,22
401125,control,ios,2025-08-03,6
401126,control,android,2025-08-03,26
401127,treatment,android,2025-08-03,6
401128,control,android,2025-08-03,6
401129,treatment,ios,2025-08-03,3
401130,control,ios,2025-08-03,15
401131,control,android,2025-08-03,20
401132,control,ios,2025-08-03,3
401133,treatment,ios,2025-08-03,5
401134,control,ios,2025-08-03,7
401135,treatment,android,2025-08-03,10
401136,control,ios,2025-08-03,4
401137,treatment,android,2025-08-03,7
401138,treatment,android,2025-08-03,13
401139,control,android,2025-08-03,1
401140,control,ios,2025-08-03,20
401141,treatment,android,2025-08-03,7
401142,control,ios,2025-08-03,6
401143,treatment,ios,2025-08-03,6
401144,control,android,2025-08-03,12
401145,treatment,android,2025-08-03,2
401146,control,android,2025-08-03,10
401147,treatment,ios,2025-08-03,18
401148,control,android,2025-08-03,10
401149,control,ios,2025-08-03,3
401150,control,android,2025-08-03,17
401151,treatment,android,2025-08-03,5
401152,treatment,ios,2025-08-03,1
401153,control,ios,2025-08-03,7
401154,treatment,ios,2025-08-03,8
401155,control,android,2025-08-03,1
401156,treatment,android,2025-08-03,7
401157,treatment,android,2025-08-03,7
401158,treatment,ios,2025-08-03,4
401159,treatment,android,2025-08-03,1
401160,treatment,ios,2025-08-03,4
401161,control,ios,2025-08-03,16
401162,treatment,ios,2025-08-03,22
401163,control,android,2025-08-03,11
401164,control,android,2025-08-03,12
401165,treatment,android,2025-08-03,17
401166,control,ios,2025-08-03,16
401167,treatment,android,2025-08-03,5
401168,control,android,2025-08-03,9
401169,control,ios,2025-08-03,7
401170,treatment,android,2025-08-03,9
401171,control,android,2025-08-03,7
401172,treatment,android,2025-08-03,7
401173,control,android,2025-08-03,7
401174,treatment,android,2025-08-03,3
401175,control,ios,2025-08-03,12
401176,control,ios,2025-08-03,41
401177,control,android,2025-08-03,2
401178,treatment,ios,2025-08-03,5
401179,treatment,ios,2025-08-03,12
401180,control,ios,2025-08-03,6
401181,control,ios,2025-08-03,9
401182,control,ios,2025-08-03,7
401183,treatment,ios,2025-08-03,2
401184,control,ios,2025-08-03,9
401185,control,android,2025-08-03,6
401186,treatment,android,2025-08-03,7
401187,control,ios,2025-08-03,3
401188,control,ios,2025-08-03,24
401189,control,ios,2025-08-03,5
401190,treatment,ios,2025-08-03,3
401191,control,ios,2025-08-03,8
401192,treatment,ios,2025-08-03,5
401193,treatment,ios,2025-08-03,10
401194,treatment,ios,2025-08-03,17
401195,control,ios,2025-08-03,21
401196,control,ios,2025-08-03,6
401197,control,ios,2025-08-03,7
401198,treatment,android,2025-08-03,2
401199,treatment,android,2025-08-03,20
401200,treatment,android,2025-08-03,25
401201,control,android,2025-08-03,9
401202,control,android,2025-08-03,9
401203,treatment,ios,2025-08-03,5
401204,treatment,ios,2025-08-03,12
401205,treatment,ios,2025-08-03,7
401206,control,ios,2025-08-03,15
401207,treatment,android,2025-08-03,8
401208,control,ios,2025-08-03,2
401209,control,ios,2025-08-03,1
401210,control,ios,2025-08-03,11
401211,treatment,ios,2025-08-03,2
401212,control,ios,2025-08-03,7
401213,treatment,android,2025-08-03,19
401214,treatment,android,2025-08-03,5
401215,control,android,2025-08-03,7
401216,treatment,ios,2025-08-03,9
401217,treatment,ios,2025-08-03,5
401218,treatment,android,2025-08-03,5
401219,treatment,android,2025-08-03,11
401220,treatment,ios,2025-08-03,19
401221,treatment,ios,2025-08-03,3
401222,treatment,android,2025-08-03,10
401223,treatment,ios,2025-08-03,10
401224,treatment,android,2025-08-03,8
401225,control,ios,2025-08-03,13
401226,treatment,android,2025-08-03,9
401227,treatment,ios,2025-08-03,13
401228,treatment,android,2025-08-03,13
401229,treatment,ios,2025-08-03,9
401230,control,ios,2025-08-03,5
401231,control,ios,2025-08-03,2
401232,treatment,android,2025-08-03,27
401233,control,ios,2025-08-03,4
401234,control,android,2025-08-03,5
401235,treatment,android,2025-08-03,1
401236,treatment,android,2025-08-03,8
401237,treatment,ios,2025-08-03,2
401238,control,ios,2025-08-03,5
401239,treatment,ios,2025-08-03,12
401240,treatment,android,2025-08-03,21
401241,treatment,ios,2025-08-03,20
401242,control,android,2025-08-03,4
401243,control,android,2025-08-03,5
401244,control,ios,2025-08-03,11
401245,control,ios,2025-08-03,4
401246,control,ios,2025-08-03,10
401247,treatment,android,2025-08-03,2
401248,control,ios,2025-08-03,9
401249,control,android,2025-08-03,8
401250,treatment,android,2025-08-03,5
401251,control,android,2025-08-03,11
401252,control,ios,2025-08-03,11
401253,control,ios,2025-08-03,4
401254,control,ios,2025-08-03,10
401255,control,android,2025-08-03,6
401256,control,android,2025-08-03,2
401257,control,ios,2025-08-03,6
401258,treatment,ios,2025-08-03,19
401259,treatment,android,2025-08-03,18
401260,control,android,2025-08-03,10
401261,control,android,2025-08-03,5
401262,control,android,2025-08-03,6
401263,control,android,2025-08-03,9
401264,control,android,2025-08-03,3
401265,treatment,ios,2025-08-03,16
401266,control,android,2025-08-03,9
401267,treatment,ios,2025-08-03,8
401268,control,ios,2025-08-03,6
401269,treatment,android,2025-08-03,7
401270,control,ios,2025-08-03,11
401271,control,ios,2025-08-03,20
