user_id,variant,country_tier,exposure_date,d1_activated,d7_retained,d30_retained
300580,treatment,tier_1,2025-07-01,1,0,0
300581,treatment,tier_1,2025-07-01,0,0,0
300582,control,tier_2,2025-07-01,0,0,0
300583,treatment,tier_1,2025-07-01,1,1,0
300584,treatment,tier_2,2025-07-01,0,0,0
300585,treatment,tier_3,2025-07-01,1,0,0
300586,treatment,tier_2,2025-07-01,1,1,0
300587,treatment,tier_2,2025-07-01,1,1,0
300588,control,tier_1,2025-07-01,0,0,0
300589,control,tier_1,2025-07-01,1,0,0
300590,treatment,tier_2,2025-07-01,1,1,1
300591,control,tier_1,2025-07-01,0,0,0
300592,treatment,tier_2,2025-07-01,1,0,0
300593,control,tier_3,2025-07-01,1,1,0
300594,treatment,tier_1,2025-07-01,0,0,0
300595,treatment,tier_3,2025-07-01,1,0,0
300596,treatment,tier_1,2025-07-01,1,0,0
300597,treatment,tier_1,2025-07-01,0,0,0
300598,control,tier_1,2025-07-01,0,0,0
300599,control,tier_1,2025-07-01,0,0,0
300600,treatment,tier_2,2025-07-01,1,0,0
300601,treatment,tier_2,2025-07-01,1,0,0
300602,treatment,tier_2,2025-07-01,0,0,0
300603,control,tier_2,2025-07-01,0,0,0
300604,treatment,tier_2,2025-07-01,1,1,0
300605,treatment,tier_1,2025-07-01,0,0,0
300606,control,tier_3,2025-07-01,0,0,0
300607,treatment,tier_2,2025-07-01,0,0,0
300608,treatment,tier_1,2025-07-01,0,0,0
300609,control,tier_3,2025-07-01,1,0,0
300610,treatment,tier_3,2025-07-01,1,1,0
300611,control,tier_3,2025-07-01,0,0,0
300612,treatment,tier_1,2025-07-01,1,1,0
300613,treatment,tier_1,2025-07-01,1,0,0
300614,treatment,tier_3,2025-07-01,1,1,0
300615,control,tier_3,2025-07-01,0,0,0
300616,control,tier_1,2025-07-01,0,0,0
300617,control,tier_1,2025-07-01,1,1,1
300618,treatment,tier_1,2025-07-01,1,1,0
300619,treatment,tier_1,2025-07-01,0,0,0
300620,treatment,tier_3,2025-07-01,1,1,0
300621,treatment,tier_1,2025-07-01,0,0,0
300622,treatment,tier_3,2025-07-01,0,0,0
300623,treatment,tier_2,2025-07-01,1,1,0
300624,control,tier_2,2025-07-01,1,1,1
300625,treatment,tier_3,2025-07-01,1,1,0
300626,control,tier_3,2025-07-01,1,0,0
300627,treatment,tier_2,2025-07-01,0,0,0
300628,control,tier_2,2025-07-01,0,0,0
300629,treatment,tier_2,2025-07-01,1,0,0
300630,treatment,tier_2,2025-07-01,1,0,0
300631,control,tier_1,2025-07-01,1,1,0
300632,treatment,tier_1,2025-07-01,1,1,0
300633,treatment,tier_3,2025-07-01,0,0,0
300634,treatment,tier_2,2025-07-01,1,0,0
300635,control,tier_3,2025-07-01,0,0,0
300636,treatment,tier_1,2025-07-01,1,0,0
300637,control,tier_3,2025-07-01,0,0,0
300638,control,tier_3,2025-07-01,1,1,1
300639,treatment,tier_2,2025-07-01,0,0,0
300640,control,tier_2,2025-07-01,1,1,1
300641,treatment,tier_2,2025-07-01,0,0,0
300642,treatment,tier_1,2025-07-01,0,0,0
300643,treatment,tier_2,2025-07-01,1,1,0
300644,control,tier_1,2025-07-01,1,1,0
300645,control,tier_2,2025-07-01,0,0,0
300646,treatment,tier_2,2025-07-01,0,0,0
300647,treatment,tier_3,2025-07-01,0,0,0
300648,treatment,tier_3,2025-07-01,0,0,0
300649,treatment,tier_2,2025-07-01,1,1,0
300650,treatment,tier_1,2025-07-01,1,0,0
300651,control,tier_1,2025-07-01,0,0,0
300652,control,tier_2,2025-07-01,0,0,0
300653,treatment,tier_1,2025-07-01,1,1,0
300654,control,tier_3,2025-07-01,0,0,0
300655,control,tier_1,2025-07-01,1,1,1
300656,control,tier_2,2025-07-01,0,0,0
300657,control,tier_1,2025-07-01,0,0,0
300658,treatment,tier_2,2025-07-01,1,1,0
300659,treatment,tier_1,2025-07-01,1,0,0
300660,control,tier_2,2025-07-01,1,0,0
300661,treatment,tier_3,2025-07-01,1,0,0
300662,control,tier_1,2025-07-01,1,1,0
300663,control,tier_1,2025-07-01,1,1,0
300664,control,tier_1,2025-07-01,1,0,0
300665,treatment,tier_3,2025-07-01,0,0,0
300666,control,tier_2,2025-07-01,0,0,0
300667,treatment,tier_2,2025-07-01,0,0,0
300668,control,tier_2,2025-07-01,0,0,0
300669,treatment,tier_2,2025-07-01,1,1,1
300670,treatment,tier_1,2025-07-01,1,1,0
300671,treatment,tier_3,2025-07-01,0,0,0
300672,treatment,tier_2,2025-07-01,0,0,0
300673,treatment,tier_3,2025-07-01,0,0,0
300674,control,tier_1,2025-07-01,0,0,0
300675,control,tier_2,2025-07-01,0,0,0
300676,treatment,tier_2,2025-07-01,0,0,0
300677,control,tier_1,2025-07-01,1,1,1
300678,control,tier_2,2025-07-01,1,1,1
300679,treatment,tier_3,2025-07-01,1,0,0
300680,control,tier_1,2025-07-01,0,0,0
300681,control,tier_1,2025-07-01,0,0,0
300682,treatment,tier_2,2025-07-01,0,0,0
300683,control,tier_2,2025-07-01,1,1,0
300684,treatment,tier_1,2025-07-01,1,0,0
300685,control,tier_2,2025-07-01,0,0,0
300686,treatment,tier_1,2025-07-01,1,1,0
300687,control,tier_1,2025-07-01,1,1,0
300688,treatment,tier_2,2025-07-01,1,0,0
300689,control,tier_1,2025-07-01,0,0,0
300690,control,tier_2,2025-07-01,1,0,0
300691,control,tier_1,2025-07-01,1,1,1
300692,control,tier_3,2025-07-01,0,0,0
300693,treatment,tier_3,2025-07-01,0,0,0
300694,control,tier_3,2025-07-01,0,0,0
300695,control,tier_1,2025-07-01,1,0,0
300696,treatment,tier_3,2025-07-01,1,1,1
300697,treatment,tier_1,2025-07-01,1,0,0
300698,control,tier_2,2025-07-01,0,0,0
300699,treatment,tier_1,2025-07-01,0,0,0
300700,treatment,tier_1,2025-07-01,0,0,0
300701,control,tier_2,2025-07-01,1,0,0
300702,control,tier_2,2025-07-01,0,0,0
300703,treatment,tier_1,2025-07-01,1,1,0
300704,control,tier_3,2025-07-01,0,0,0
300705,control,tier_2,2025-07-01,0,0,0
300706,control,tier_3,2025-07-01,0,0,0
300707,control,tier_2,2025-07-01,0,0,0
300708,treatment,tier_1,2025-07-01,1,1,1
300709,treatment,tier_3,2025-07-01,1,1,0
300710,treatment,tier_1,2025-07-01,0,0,0
300711,control,tier_2,2025-07-01,0,0,0
300712,control,tier_2,2025-07-01,0,0,0
300713,control,tier_3,2025-07-01,1,0,0
300714,control,tier_3,2025-07-01,1,1,0
300715,treatment,tier_1,2025-07-01,1,1,1
300716,treatment,tier_2,2025-07-01,1,1,1
300717,control,tier_3,2025-07-01,0,0,0
300718,control,tier_3,2025-07-01,1,1,0
300719,treatment,tier_3,2025-07-01,1,0,0
300720,control,tier_2,2025-07-01,0,0,0
300721,treatment,tier_3,2025-07-01,0,0,0
300722,control,tier_1,2025-07-01,1,1,0
300723,treatment,tier_2,2025-07-01,0,0,0
300724,treatment,tier_3,2025-07-01,0,0,0
300725,control,tier_1,2025-07-01,0,0,0
300726,treatment,tier_2,2025-07-01,1,1,0
300727,treatment,tier_1,2025-07-01,1,0,0
300728,treatment,tier_3,2025-07-01,1,0,0
300729,treatment,tier_3,2025-07-01,0,0,0
300730,treatment,tier_1,2025-07-01,1,1,0
300731,treatment,tier_2,2025-07-01,1,1,1
300732,treatment,tier_3,2025-07-01,0,0,0
300733,treatment,tier_2,2025-07-01,1,0,0
300734,control,tier_3,2025-07-01,0,0,0
300735,treatment,tier_2,2025-07-01,0,0,0
300736,control,tier_1,2025-07-01,0,0,0
300737,treatment,tier_2,2025-07-01,1,0,0
300738,treatment,tier_2,2025-07-01,0,0,0
300739,treatment,tier_1,2025-07-01,1,0,0
300740,treatment,tier_3,2025-07-01,0,0,0
300741,treatment,tier_2,2025-07-01,1,1,0
300742,treatment,tier_2,2025-07-01,1,0,0
300743,control,tier_1,2025-07-01,1,0,0
300744,control,tier_1,2025-07-01,0,0,0
300745,control,tier_3,2025-07-01,1,0,0
300746,control,tier_1,2025-07-01,0,0,0
300747,control,tier_2,2025-07-01,0,0,0
300748,treatment,tier_2,2025-07-01,0,0,0
300749,treatment,tier_1,2025-07-01,0,0,0
300750,treatment,tier_1,2025-07-01,1,0,0
300751,control,tier_3,2025-07-01,1,1,1
300752,treatment,tier_3,2025-07-01,0,0,0
300753,treatment,tier_1,2025-07-01,1,1,0
300754,control,tier_2,2025-07-01,1,1,1
300755,treatment,tier_1,2025-07-01,0,0,0
300756,control,tier_2,2025-07-01,1,1,0
300757,control,tier_3,2025-07-01,0,0,0
300758,control,tier_3,2025-07-01,0,0,0
300759,control,tier_1,2025-07-01,1,1,0
300760,control,tier_3,2025-07-01,1,0,0
300761,control,tier_1,2025-07-01,0,0,0
300762,treatment,tier_1,2025-07-01,1,0,0
300763,treatment,tier_1,2025-07-01,1,0,0
300764,treatment,tier_2,2025-07-01,0,0,0
300765,treatment,tier_1,2025-07-01,0,0,0
300766,control,tier_1,2025-07-01,0,0,0
300767,treatment,tier_1,2025-07-01,1,1,0
300768,treatment,tier_2,2025-07-01,0,0,0
300769,control,tier_1,2025-07-01,1,1,0
300770,treatment,tier_2,2025-07-01,1,0,0
300771,control,tier_2,2025-07-01,0,0,0
300772,treatment,tier_2,2025-07-01,0,0,0
300773,control,tier_1,2025-07-01,1,0,0
300774,treatment,tier_1,2025-07-01,0,0,0
300775,control,tier_2,2025-07-01,0,0,0
300776,treatment,tier_2,2025-07-01,1,1,0
300777,treatment,tier_1,2025-07-01,1,1,0
300778,control,tier_3,2025-07-01,0,0,0
300779,control,tier_1,2025-07-01,0,0,0
300780,control,tier_2,2025-07-01,1,0,0
300781,control,tier_3,2025-07-01,0,0,0
300782,treatment,tier_3,2025-07-01,0,0,0
300783,control,tier_3,2025-07-01,0,0,0
300784,control,tier_2,2025-07-01,0,0,0
300785,treatment,tier_1,2025-07-01,1,1,1
300786,treatment,tier_3,2025-07-01,0,0,0
300787,treatment,tier_3,2025-07-01,0,0,0
300788,control,tier_1,2025-07-01,1,1,1
300789,control,tier_2,2025-07-01,1,0,0
300790,control,tier_1,2025-07-01,1,0,0
300791,control,tier_1,2025-07-01,0,0,0
300792,control,tier_3,2025-07-01,1,0,0
300793,control,tier_2,2025-07-01,0,0,0
300794,treatment,tier_2,2025-07-01,1,1,0
300795,control,tier_1,2025-07-01,1,0,0
300796,treatment,tier_3,2025-07-01,1,1,1
300797,control,tier_1,2025-07-01,1,1,1
300798,treatment,tier_1,2025-07-01,0,0,0
300799,control,tier_3,2025-07-01,0,0,0
300800,treatment,tier_1,2025-07-01,0,0,0
300801,treatment,tier_2,2025-07-01,1,1,1
300802,treatment,tier_2,2025-07-01,1,0,0
300803,control,tier_2,2025-07-01,0,0,0
300804,treatment,tier_2,2025-07-01,0,0,0
300805,treatment,tier_2,2025-07-01,1,1,0
300806,treatment,tier_2,2025-07-01,0,0,0
300807,control,tier_2,2025-07-01,1,1,0
300808,treatment,tier_1,2025-07-01,1,0,0
300809,control,tier_3,2025-07-01,1,1,1
300810,control,tier_3,2025-07-01,1,0,0
300811,control,tier_1,2025-07-01,0,0,0
300812,treatment,tier_1,2025-07-01,0,0,0
300813,treatment,tier_3,2025-07-01,1,1,0
300814,control,tier_3,2025-07-01,0,0,0
300815,control,tier_1,2025-07-01,0,0,0
300816,control,tier_1,2025-07-01,0,0,0
300817,treatment,tier_2,2025-07-01,0,0,0
300818,treatment,tier_3,2025-07-01,1,1,1
300819,treatment,tier_2,2025-07-01,0,0,0
300820,control,tier_1,2025-07-01,1,1,1
300821,control,tier_1,2025-07-01,0,0,0
300822,treatment,tier_2,2025-07-01,0,0,0
300823,treatment,tier_2,2025-07-01,1,0,0
300824,treatment,tier_2,2025-07-01,1,0,0
300825,control,tier_1,2025-07-01,1,1,0
300826,treatment,tier_3,2025-07-01,0,0,0
300827,treatment,tier_2,2025-07-01,1,1,0
300828,treatment,tier_3,2025-07-01,1,1,0
300829,control,tier_3,2025-07-01,1,0,0
300830,treatment,tier_1,2025-07-01,0,0,0
300831,treatment,tier_1,2025-07-01,1,1,1
300832,treatment,tier_3,2025-07-01,0,0,0
300833,treatment,tier_1,2025-07-01,0,0,0
300834,treatment,tier_2,2025-07-01,0,0,0
300835,treatment,tier_1,2025-07-01,0,0,0
300836,treatment,tier_3,2025-07-01,0,0,0
300837,treatment,tier_2,2025-07-01,1,1,0
300838,treatment,tier_1,2025-07-01,0,0,0
300839,control,tier_2,2025-07-01,0,0,0
300840,control,tier_1,2025-07-01,1,1,0
300841,treatment,tier_1,2025-07-01,0,0,0
300842,treatment,tier_1,2025-07-01,0,0,0
300843,treatment,tier_2,2025-07-01,0,0,0
300844,treatment,tier_2,2025-07-01,1,0,0
300845,treatment,tier_1,2025-07-01,1,0,0
300846,control,tier_3,2025-07-01,0,0,0
300847,treatment,tier_2,2025-07-01,0,0,0
300848,treatment,tier_2,2025-07-01,0,0,0
300849,treatment,tier_2,2025-07-01,0,0,0
300850,treatment,tier_3,2025-07-01,1,0,0
300851,control,tier_1,2025-07-01,0,0,0
300852,treatment,tier_1,2025-07-01,0,0,0
300853,control,tier_3,2025-07-01,0,0,0
300854,treatment,tier_2,2025-07-01,0,0,0
300855,control,tier_1,2025-07-01,1,1,0
300856,treatment,tier_3,2025-07-01,1,0,0
300857,treatment,tier_1,2025-07-01,0,0,0
300858,control,tier_3,2025-07-01,0,0,0
300859,treatment,tier_2,2025-07-01,1,0,0
300860,control,tier_2,2025-07-01,1,1,1
300861,treatment,tier_1,2025-07-01,0,0,0
300862,treatment,tier_2,2025-07-01,0,0,0
300863,treatment,tier_3,2025-07-01,1,1,1
300864,control,tier_1,2025-07-01,0,0,0
300865,control,tier_3,2025-07-01,0,0,0
300866,treatment,tier_3,2025-07-01,0,0,0
300867,control,tier_2,2025-07-01,0,0,0
300868,control,tier_3,2025-07-01,0,0,0
300869,treatment,tier_3,2025-07-01,0,0,0
300870,treatment,tier_1,2025-07-01,1,1,1
300871,control,tier_1,2025-07-01,1,0,0
300872,treatment,tier_1,2025-07-01,1,1,0
300873,control,tier_1,2025-07-01,1,1,1
300874,treatment,tier_1,2025-07-01,0,0,0
300875,treatment,tier_3,2025-07-01,0,0,0
300876,treatment,tier_3,2025-07-01,1,1,1
300877,treatment,tier_3,2025-07-01,0,0,0
300878,control,tier_3,2025-07-01,1,0,0
300879,treatment,tier_1,2025-07-01,0,0,0
300880,control,tier_1,2025-07-01,1,1,1
300881,control,tier_2,2025-07-01,0,0,0
300882,treatment,tier_3,2025-07-01,0,0,0
300883,control,tier_1,2025-07-01,0,0,0
300884,control,tier_2,2025-07-01,1,0,0
300885,treatment,tier_1,2025-07-01,1,0,0
300886,treatment,tier_1,2025-07-01,0,0,0
300887,control,tier_2,2025-07-01,1,1,0
300888,treatment,tier_2,2025-07-01,0,0,0
300889,treatment,tier_1,2025-07-01,0,0,0
300890,treatment,tier_1,2025-07-01,1,1,1
300891,control,tier_1,2025-07-01,1,1,1
300892,treatment,tier_2,2025-07-01,1,0,0
300893,control,tier_2,2025-07-01,0,0,0
300894,control,tier_1,2025-07-01,0,0,0
300895,treatment,tier_2,2025-07-01,1,0,0
300896,control,tier_3,2025-07-01,1,0,0
300897,treatment,tier_1,2025-07-01,1,0,0
300898,treatment,tier_1,2025-07-01,0,0,0
300899,control,tier_1,2025-07-01,0,0,0
300900,control,tier_1,2025-07-01,1,1,1
300901,treatment,tier_1,2025-07-01,1,1,0
300902,treatment,tier_2,2025-07-01,0,0,0
300903,control,tier_3,2025-07-01,0,0,0
300904,control,tier_3,2025-07-01,1,0,0
300905,treatment,tier_2,2025-07-01,0,0,0
300906,treatment,tier_2,2025-07-01,1,0,0
300907,control,tier_1,2025-07-01,1,1,1
300908,control,tier_2,2025-07-01,1,0,0
300909,control,tier_2,2025-07-01,1,0,0
300910,treatment,tier_2,2025-07-01,0,0,0
300911,control,tier_1,2025-07-01,1,1,0
300912,treatment,tier_2,2025-07-01,1,1,0
300913,treatment,tier_2,2025-07-01,1,1,0
300914,treatment,tier_2,2025-07-01,0,0,0
300915,control,tier_2,2025-07-01,1,1,0
300916,control,tier_2,2025-07-01,1,1,0
300917,treatment,tier_1,2025-07-01,0,0,0
300918,treatment,tier_1,2025-07-01,0,0,0
300919,control,tier_1,2025-07-01,1,1,0
300920,treatment,tier_3,2025-07-01,1,1,1
300921,treatment,tier_1,2025-07-01,1,0,0
300922,treatment,tier_3,2025-07-01,1,0,0
300923,treatment,tier_3,2025-07-01,0,0,0
300924,treatment,tier_2,2025-07-01,1,0,0
300925,treatment,tier_2,2025-07-01,1,1,0
300926,control,tier_3,2025-07-01,0,0,0
300927,control,tier_1,2025-07-01,1,0,0
300928,treatment,tier_2,2025-07-01,1,1,1
300929,treatment,tier_1,2025-07-01,1,1,1
300930,control,tier_2,2025-07-01,0,0,0
300931,control,tier_2,2025-07-01,1,1,1
300932,treatment,tier_2,2025-07-01,1,0,0
300933,treatment,tier_2,2025-07-01,0,0,0
300934,control,tier_3,2025-07-01,0,0,0
300935,control,tier_2,2025-07-01,1,0,0
300936,control,tier_1,2025-07-01,1,0,0
300937,control,tier_3,2025-07-01,1,1,0
300938,control,tier_2,2025-07-01,0,0,0
300939,control,tier_2,2025-07-01,0,0,0
300940,treatment,tier_2,2025-07-01,0,0,0
300941,treatment,tier_1,2025-07-01,1,1,0
300942,treatment,tier_2,2025-07-01,0,0,0
300943,control,tier_1,2025-07-01,1,1,1
300944,treatment,tier_1,2025-07-01,0,0,0
300945,treatment,tier_1,2025-07-01,1,0,0
300946,control,tier_2,2025-07-01,0,0,0
300947,control,tier_2,2025-07-01,1,0,0
300948,control,tier_2,2025-07-01,0,0,0
300949,control,tier_1,2025-07-01,0,0,0
300950,control,tier_2,2025-07-01,1,0,0
300951,treatment,tier_1,2025-07-01,1,0,0
300952,treatment,tier_1,2025-07-01,1,1,0
300953,treatment,tier_2,2025-07-01,0,0,0
300954,control,tier_3,2025-07-01,1,0,0
300955,treatment,tier_2,2025-07-01,0,0,0
300956,control,tier_3,2025-07-01,1,1,1
300957,treatment,tier_2,2025-07-01,0,0,0
300958,control,tier_1,2025-07-01,1,1,0
300959,control,tier_2,2025-07-01,1,1,1
300960,control,tier_2,2025-07-01,1,1,1
300961,treatment,tier_2,2025-07-01,1,0,0
300962,treatment,tier_1,2025-07-01,0,0,0
300963,control,tier_2,2025-07-01,1,0,0
300964,control,tier_2,2025-07-01,1,1,1
300965,treatment,tier_2,2025-07-01,0,0,0
300966,treatment,tier_1,2025-07-01,1,0,0
300967,control,tier_1,2025-07-01,1,0,0
300968,treatment,tier_3,2025-07-01,1,1,1
300969,treatment,tier_2,2025-07-01,1,1,0
300970,treatment,tier_1,2025-07-01,0,0,0
300971,treatment,tier_3,2025-07-01,1,1,1
300972,control,tier_2,2025-07-01,0,0,0
300973,treatment,tier_1,2025-07-01,1,1,0
300974,control,tier_2,2025-07-01,1,1,1
300975,control,tier_3,2025-07-01,0,0,0
300976,treatment,tier_3,2025-07-01,0,0,0
300977,control,tier_1,2025-07-01,0,0,0
300978,treatment,tier_2,2025-07-01,0,0,0
300979,control,tier_2,2025-07-01,0,0,0
300980,control,tier_2,2025-07-01,0,0,0
300981,treatment,tier_2,2025-07-01,0,0,0
300982,treatment,tier_3,2025-07-01,0,0,0
300983,control,tier_2,2025-07-01,0,0,0
300984,control,tier_2,2025-07-01,1,1,0
300985,control,tier_2,2025-07-01,0,0,0
300986,treatment,tier_1,2025-07-01,0,0,0
300987,treatment,tier_2,2025-07-01,0,0,0
300988,control,tier_1,2025-07-01,0,0,0
300989,control,tier_3,2025-07-01,1,0,0
300990,treatment,tier_1,2025-07-01,1,1,1
300991,treatment,tier_3,2025-07-01,0,0,0
300992,treatment,tier_2,2025-07-01,0,0,0
300993,control,tier_2,2025-07-01,1,1,0
300994,control,tier_3,2025-07-01,1,0,0
300995,treatment,tier_2,2025-07-01,1,1,1
300996,control,tier_2,2025-07-01,1,1,0
300997,control,tier_2,2025-07-01,1,1,0
300998,treatment,tier_2,2025-07-01,0,0,0
300999,control,tier_1,2025-07-01,1,0,0
301000,control,tier_2,2025-07-01,1,0,0
301001,control,tier_2,2025-07-01,1,0,0
301002,control,tier_3,2025-07-01,0,0,0
301003,control,tier_2,2025-07-01,1,0,0
301004,treatment,tier_1,2025-07-01,1,1,0
301005,control,tier_1,2025-07-01,1,0,0
301006,control,tier_1,2025-07-01,1,1,0
301007,treatment,tier_1,2025-07-01,0,0,0
301008,control,tier_1,2025-07-01,1,1,0
301009,treatment,tier_3,2025-07-01,0,0,0
301010,treatment,tier_1,2025-07-01,0,0,0
301011,treatment,tier_2,2025-07-01,1,1,0
301012,treatment,tier_2,2025-07-01,1,1,0
301013,treatment,tier_1,2025-07-01,1,1,0
301014,treatment,tier_2,2025-07-01,0,0,0
301015,treatment,tier_2,2025-07-01,1,1,0
301016,control,tier_1,2025-07-01,0,0,0
301017,treatment,tier_2,2025-07-01,1,1,0
301018,control,tier_2,2025-07-01,1,1,0
301019,treatment,tier_3,2025-07-01,1,1,1
301020,control,tier_1,2025-07-01,1,1,0
301021,control,tier_3,2025-07-01,0,0,0
301022,control,tier_1,2025-07-01,1,1,0
301023,control,tier_2,2025-07-01,1,0,0
301024,control,tier_2,2025-07-01,1,0,0
301025,treatment,tier_2,2025-07-01,1,1,0
301026,control,tier_3,2025-07-01,0,0,0
301027,control,tier_1,2025-07-01,0,0,0
301028,treatment,tier_2,2025-07-01,1,1,1
301029,control,tier_2,2025-07-01,0,0,0
301030,control,tier_3,2025-07-01,1,1,1
301031,control,tier_2,2025-07-01,1,0,0
301032,control,tier_3,2025-07-01,1,1,1
301033,control,tier_2,2025-07-01,0,0,0
301034,treatment,tier_2,2025-07-01,0,0,0
301035,treatment,tier_1,2025-07-01,1,0,0
301036,treatment,tier_1,2025-07-01,0,0,0
301037,control,tier_2,2025-07-01,1,1,0
301038,treatment,tier_1,2025-07-01,0,0,0
301039,control,tier_2,2025-07-01,1,1,0
301040,treatment,tier_3,2025-07-01,1,1,1
301041,control,tier_2,2025-07-01,0,0,0
301042,treatment,tier_3,2025-07-01,0,0,0
301043,control,tier_2,2025-07-01,0,0,0
301044,control,tier_3,2025-07-01,0,0,0
301045,control,tier_2,2025-07-01,0,0,0
301046,treatment,tier_1,2025-07-01,1,1,0
301047,control,tier_3,2025-07-01,1,1,1
301048,treatment,tier_1,2025-07-01,1,1,0
301049,treatment,tier_1,2025-07-01,1,0,0
301050,control,tier_1,2025-07-01,0,0,0
301051,treatment,tier_2,2025-07-01,0,0,0
301052,treatment,tier_1,2025-07-01,0,0,0
301053,control,tier_2,2025-07-01,1,1,1
301054,control,tier_3,2025-07-01,1,1,0
301055,control,tier_1,2025-07-01,0,0,0
301056,treatment,tier_1,2025-07-01,0,0,0
301057,treatment,tier_1,2025-07-01,1,1,1
301058,treatment,tier_2,2025-07-01,1,0,0
301059,treatment,tier_2,2025-07-01,1,0,0
301060,control,tier_2,2025-07-01,1,0,0
301061,treatment,tier_3,2025-07-01,1,0,0
301062,control,tier_3,2025-07-01,0,0,0
301063,treatment,tier_1,2025-07-01,1,1,1
301064,treatment,tier_2,2025-07-01,0,0,0
301065,treatment,tier_1,2025-07-01,0,0,0
301066,control,tier_3,2025-07-01,0,0,0
301067,control,tier_3,2025-07-01,1,1,0
301068,control,tier_1,2025-07-01,1,0,0
301069,treatment,tier_2,2025-07-01,1,0,0
301070,treatment,tier_1,2025-07-01,0,0,0
301071,treatment,tier_2,2025-07-01,1,0,0
301072,treatment,tier_1,2025-07-01,1,0,0
301073,control,tier_1,2025-07-01,1,1,0
301074,control,tier_2,2025-07-01,0,0,0
301075,control,tier_1,2025-07-01,1,1,1
301076,treatment,tier_3,2025-07-01,1,1,1
301077,treatment,tier_2,2025-07-01,1,0,0
301078,control,tier_3,2025-07-01,1,1,1
301079,control,tier_3,2025-07-01,1,1,0
301080,control,tier_1,2025-07-01,0,0,0
301081,treatment,tier_2,2025-07-01,0,0,0
301082,treatment,tier_2,2025-07-01,0,0,0
301083,treatment,tier_3,2025-07-01,0,0,0
301084,control,tier_1,2025-07-01,1,1,1
301085,treatment,tier_2,2025-07-01,1,1,0
301086,control,tier_2,2025-07-01,1,1,1
301087,treatment,tier_3,2025-07-01,1,0,0
301088,control,tier_2,2025-07-01,0,0,0
301089,control,tier_1,2025-07-01,0,0,0
301090,treatment,tier_3,2025-07-01,0,0,0
301091,treatment,tier_2,2025-07-01,1,0,0
301092,control,tier_3,2025-07-01,0,0,0
301093,treatment,tier_3,2025-07-01,1,0,0
301094,treatment,tier_1,2025-07-01,1,1,1
301095,control,tier_2,2025-07-01,1,1,0
301096,control,tier_3,2025-07-01,1,1,0
301097,treatment,tier_2,2025-07-01,0,0,0
301098,treatment,tier_1,2025-07-01,0,0,0
301099,treatment,tier_3,2025-07-01,0,0,0
301100,control,tier_2,2025-07-01,0,0,0
301101,control,tier_2,2025-07-01,0,0,0
301102,treatment,tier_2,2025-07-01,0,0,0
301103,control,tier_1,2025-07-01,0,0,0
301104,treatment,tier_3,2025-07-01,1,0,0
301105,control,tier_1,2025-07-01,0,0,0
301106,control,tier_1,2025-07-01,1,1,0
301107,treatment,tier_2,2025-07-01,1,1,0
301108,treatment,tier_3,2025-07-01,0,0,0
301109,treatment,tier_2,2025-07-01,1,0,0
301110,treatment,tier_1,2025-07-01,1,1,1
301111,treatment,tier_1,2025-07-01,0,0,0
301112,control,tier_2,2025-07-01,0,0,0
301113,treatment,tier_1,2025-07-01,0,0,0
301114,treatment,tier_1,2025-07-01,0,0,0
301115,control,tier_2,2025-07-01,0,0,0
301116,control,tier_1,2025-07-01,1,0,0
301117,control,tier_2,2025-07-01,1,1,1
301118,control,tier_3,2025-07-01,0,0,0
301119,control,tier_1,2025-07-01,0,0,0
301120,control,tier_2,2025-07-01,0,0,0
301121,control,tier_3,2025-07-01,1,0,0
301122,control,tier_1,2025-07-01,0,0,0
