userid,version,sum_gamerounds,retention_1,retention_7
1175,gate_40,26,False,False
1176,gate_40,34,False,False
1177,gate_40,18,False,False
1178,gate_40,26,False,False
1179,gate_30,15,False,False
1180,gate_30,15,False,False
1181,gate_40,13,False,False
1182,gate_30,26,False,False
1183,gate_30,21,True,True
1184,gate_30,7,False,False
1185,gate_30,31,False,False
1186,gate_30,9,False,False
1187,gate_30,7,False,False
1188,gate_30,7,True,False
1189,gate_30,308,True,False
1190,gate_40,48,True,True
1191,gate_30,6,False,False
1192,gate_30,366,False,False
1193,gate_40,31,False,False
1194,gate_30,39,False,False
1195,gate_40,5,True,True
1196,gate_40,19,True,True
1197,gate_30,53,True,True
1198,gate_30,3,False,False
1199,gate_40,27,True,False
1200,gate_40,50,True,False
1201,gate_30,17,False,False
1202,gate_40,33,False,False
1203,gate_30,58,False,False
1204,gate_40,228,True,False
1205,gate_30,64,False,False
1206,gate_40,4,False,False
1207,gate_40,9,True,False
1208,gate_40,27,False,False
1209,gate_40,4,True,True
1210,gate_30,2,False,False
1211,gate_30,227,False,False
1212,gate_30,26,False,False
1213,gate_30,11,True,True
1214,gate_40,40,False,False
1215,gate_30,35,True,False
1216,gate_30,30,True,False
1217,gate_40,16,False,False
1218,gate_40,15,True,False
1219,gate_40,16,True,False
1220,gate_40,24,False,False
1221,gate_30,24,False,False
1222,gate_30,16,True,True
1223,gate_40,22,True,True
1224,gate_40,30,True,True
1225,gate_30,77,False,False
1226,gate_40,11,False,False
1227,gate_30,15,False,False
1228,gate_30,7,False,False
1229,gate_40,8,False,False
1230,gate_40,13,False,False
1231,gate_40,31,False,False
1232,gate_30,20,True,True
1233,gate_40,36,True,True
1234,gate_30,4,False,False
1235,gate_30,13,True,False
1236,gate_40,10,False,False
1237,gate_40,23,False,False
1238,gate_40,50,False,False
1239,gate_40,70,True,True
1240,gate_40,2,True,True
1241,gate_40,23,False,False
1242,gate_30,44,False,False
1243,gate_30,35,False,False
1244,gate_30,14,False,False
1245,gate_30,43,False,False
1246,gate_40,44,True,False
1247,gate_30,46,False,False
1248,gate_30,18,True,False
1249,gate_30,102,True,True
1250,gate_40,36,True,True
1251,gate_30,10,True,False
1252,gate_40,223,True,True
1253,gate_30,0,True,True
1254,gate_30,9,True,False
1255,gate_40,17,True,False
1256,gate_40,16,True,True
1257,gate_30,14,False,False
1258,gate_40,22,True,True
1259,gate_40,46,True,False
1260,gate_30,43,False,False
1261,gate_40,110,False,False
1262,gate_40,9,True,False
1263,gate_40,71,True,True
1264,gate_40,26,False,False
1265,gate_40,25,True,False
1266,gate_40,13,False,False
1267,gate_40,9,False,False
1268,gate_40,49,False,False
1269,gate_40,4,False,False
1270,gate_40,10,False,False
1271,gate_40,120,True,True
1272,gate_30,23,True,False
1273,gate_40,1,False,False
1274,gate_40,5,False,False
1275,gate_30,2,False,False
1276,gate_40,43,True,False
1277,gate_30,11,True,False
1278,gate_30,2,False,False
1279,gate_40,53,False,False
1280,gate_30,26,False,False
1281,gate_40,8,True,False
1282,gate_40,226,False,False
1283,gate_40,151,False,False
1284,gate_30,49,False,False
1285,gate_30,26,False,False
1286,gate_40,29,False,False
1287,gate_40,33,False,False
1288,gate_40,5,False,False
1289,gate_30,64,True,True
1290,gate_40,13,False,False
1291,gate_40,237,True,True
1292,gate_40,12,False,False
1293,gate_30,14,True,False
1294,gate_40,20,False,False
1295,gate_40,412,True,True
1296,gate_40,67,False,False
1297,gate_30,157,False,False
1298,gate_40,28,False,False
1299,gate_40,28,True,True
1300,gate_30,3,False,False
1301,gate_40,21,True,True
1302,gate_40,542,True,True
1303,gate_30,30,True,False
1304,gate_30,79,False,False
1305,gate_40,3,True,False
1306,gate_30,25,False,False
1307,gate_40,49,False,False
1308,gate_30,39,True,True
1309,gate_40,25,False,False
1310,gate_30,18,False,False
1311,gate_40,135,True,True
1312,gate_40,33,False,False
1313,gate_40,39,False,False
1314,gate_40,19,True,True
1315,gate_30,7,False,False
1316,gate_40,38,True,False
1317,gate_30,47,False,False
1318,gate_30,13,False,False
1319,gate_30,7,False,False
1320,gate_30,30,True,False
1321,gate_40,29,True,True
1322,gate_40,1,False,False
1323,gate_30,16,False,False
1324,gate_30,58,True,True
1325,gate_40,153,True,False
1326,gate_30,13,True,True
1327,gate_30,41,True,True
1328,gate_30,20,True,True
1329,gate_40,8,True,True
1330,gate_40,9,True,False
1331,gate_30,197,False,False
1332,gate_30,8,True,False
1333,gate_40,63,True,False
1334,gate_40,112,True,False
1335,gate_30,67,True,False
1336,gate_40,43,False,False
1337,gate_30,22,True,False
1338,gate_30,9,True,False
1339,gate_40,15,False,False
1340,gate_30,18,False,False
1341,gate_40,1,False,False
1342,gate_30,19,True,True
1343,gate_30,29,True,True
1344,gate_40,94,False,False
1345,gate_30,20,True,False
1346,gate_40,18,False,False
1347,gate_30,9,False,False
1348,gate_30,23,False,False
1349,gate_30,46,False,False
1350,gate_40,6,True,False
1351,gate_30,28,False,False
1352,gate_40,9,False,False
1353,gate_30,13,False,False
1354,gate_40,23,True,True
1355,gate_30,5,False,False
1356,gate_40,67,False,False
1357,gate_40,17,False,False
1358,gate_40,12,True,False
1359,gate_40,48,True,False
1360,gate_40,17,False,False
1361,gate_40,6,False,False
1362,gate_30,12,True,True
1363,gate_30,9,False,False
1364,gate_40,16,False,False
1365,gate_40,34,True,True
1366,gate_40,205,True,True
1367,gate_30,416,False,False
1368,gate_30,8,False,False
1369,gate_30,25,True,True
1370,gate_40,21,True,False
1371,gate_30,28,True,True
1372,gate_30,2,True,False
1373,gate_30,66,True,False
1374,gate_30,10,False,False
1375,gate_40,5,False,False
1376,gate_30,5,True,True
1377,gate_40,27,False,False
1378,gate_30,47,True,False
1379,gate_30,35,True,True
1380,gate_30,15,True,False
1381,gate_30,130,True,True
1382,gate_30,8,False,False
1383,gate_30,16,False,False
1384,gate_40,38,True,True
1385,gate_30,4,False,False
1386,gate_40,7,True,True
1387,gate_40,61,True,True
1388,gate_40,153,False,False
1389,gate_30,26,True,False
1390,gate_30,15,False,False
1391,gate_30,201,True,False
1392,gate_30,7,False,False
1393,gate_40,171,False,False
1394,gate_30,12,False,False
1395,gate_30,15,True,False
1396,gate_40,320,True,False
1397,gate_40,7,False,False
1398,gate_40,41,True,True
1399,gate_30,38,True,False
1400,gate_30,8,False,False
1401,gate_40,7,False,False
1402,gate_30,36,True,False
1403,gate_30,16,True,False
1404,gate_30,26,True,False
1405,gate_30,32,True,False
1406,gate_30,17,False,False
1407,gate_30,19,False,False
1408,gate_40,213,False,False
1409,gate_40,15,False,False
1410,gate_40,49,True,True
1411,gate_30,178,True,False
1412,gate_30,421,False,False
1413,gate_30,9,True,False
1414,gate_40,26,True,False
1415,gate_40,5,False,False
1416,gate_30,6,False,False
1417,gate_40,13,True,False
1418,gate_30,15,False,False
1419,gate_40,25,False,False
1420,gate_40,12,False,False
1421,gate_40,4,False,False
1422,gate_40,19,True,True
1423,gate_40,9,True,True
1424,gate_30,19,False,False
1425,gate_40,39,False,False
1426,gate_30,54,True,False
1427,gate_40,401,True,False
1428,gate_40,11,True,False
1429,gate_40,38,False,False
1430,gate_30,2,False,False
1431,gate_40,27,False,False
1432,gate_40,9,True,False
1433,gate_40,25,False,False
1434,gate_30,1,False,False
1435,gate_30,18,True,False
1436,gate_30,221,True,True
1437,gate_30,11,False,False
1438,gate_40,30,True,False
1439,gate_30,19,True,False
1440,gate_40,89,True,True
1441,gate_30,2,True,False
1442,gate_30,27,True,True
1443,gate_40,24,False,False
1444,gate_40,9,True,False
1445,gate_30,36,False,False
1446,gate_40,11,True,False
1447,gate_40,16,False,False
1448,gate_30,44,True,True
1449,gate_40,56,False,False
1450,gate_40,36,True,False
1451,gate_40,43,False,False
1452,gate_30,0,True,False
1453,gate_40,197,True,True
1454,gate_30,36,True,True
1455,gate_30,0,True,False
1456,gate_30,22,True,True
1457,gate_30,57,False,False
1458,gate_40,122,True,True
1459,gate_40,26,True,False
1460,gate_40,47,True,True
1461,gate_30,9,False,False
1462,gate_30,21,True,False
1463,gate_30,15,False,False
1464,gate_40,20,False,False
1465,gate_30,27,False,False
1466,gate_40,2,False,False
1467,gate_40,29,True,True
1468,gate_30,37,False,False
1469,gate_40,28,False,False
1470,gate_30,13,True,False
1471,gate_40,42,True,True
1472,gate_40,7,False,False
1473,gate_30,51,False,False
1474,gate_30,35,True,True
1475,gate_40,17,True,False
1476,gate_40,16,False,False
1477,gate_30,22,False,False
1478,gate_40,16,False,False
1479,gate_40,10,False,False
1480,gate_40,35,False,False
1481,gate_30,2,False,False
1482,gate_40,60,True,True
1483,gate_40,30,False,False
1484,gate_30,17,False,False
1485,gate_30,63,True,True
1486,gate_40,22,True,True
1487,gate_30,5,True,False
1488,gate_40,244,True,True
1489,gate_30,6,False,False
1490,gate_30,10,False,False
1491,gate_40,12,True,False
1492,gate_30,21,False,False
1493,gate_40,27,True,True
1494,gate_30,68,True,False
1495,gate_40,34,False,False
1496,gate_30,14,True,True
1497,gate_30,13,False,False
1498,gate_40,27,False,False
1499,gate_30,25,False,False
1500,gate_40,26,True,False
1501,gate_30,35,False,False
1502,gate_40,2,False,False
1503,gate_30,418,False,False
1504,gate_40,23,False,False
1505,gate_30,1,False,False
1506,gate_30,3,False,False
1507,gate_30,4,False,False
1508,gate_30,9,True,False
1509,gate_40,5,False,False
1510,gate_30,55,False,False
1511,gate_40,8,True,False
1512,gate_30,23,False,False
1513,gate_30,6,False,False
1514,gate_40,17,True,True
1515,gate_40,8,False,False
1516,gate_30,16,False,False
1517,gate_30,181,True,True
1518,gate_30,12,False,False
1519,gate_40,42,False,False
1520,gate_40,14,False,False
1521,gate_30,97,True,True
1522,gate_40,35,True,True
1523,gate_40,18,False,False
1524,gate_40,38,False,False
1525,gate_40,4,True,False
1526,gate_30,5,True,False
1527,gate_30,6,True,False
1528,gate_30,24,False,False
1529,gate_30,13,True,True
1530,gate_40,41,False,False
1531,gate_40,21,True,False
1532,gate_30,25,False,False
1533,gate_30,12,False,False
1534,gate_30,4,True,False
1535,gate_40,17,True,False
1536,gate_30,34,True,False
1537,gate_40,53,True,True
1538,gate_30,19,False,False
1539,gate_30,11,True,False
1540,gate_40,23,False,False
1541,gate_40,39,True,False
1542,gate_30,16,True,True
1543,gate_40,12,False,False
1544,gate_40,10,False,False
1545,gate_40,36,False,False
1546,gate_30,39,False,False
1547,gate_40,3,True,False
1548,gate_30,17,False,False
1549,gate_40,38,True,True
1550,gate_30,50,True,True
1551,gate_30,25,False,False
1552,gate_30,3,False,False
1553,gate_40,175,True,False
1554,gate_30,2,True,False
1555,gate_40,28,True,True
1556,gate_40,12,True,False
1557,gate_30,33,False,False
1558,gate_40,2,False,False
1559,gate_30,32,False,False
1560,gate_40,81,False,False
1561,gate_30,229,False,False
1562,gate_40,31,True,False
1563,gate_40,17,True,False
1564,gate_40,3,False,False
1565,gate_40,18,False,False
1566,gate_30,10,True,False
1567,gate_40,354,True,False
1568,gate_40,12,False,False
1569,gate_40,31,False,False
1570,gate_30,13,False,False
1571,gate_40,19,True,False
1572,gate_40,27,True,True
1573,gate_40,34,True,True
1574,gate_30,13,False,False
1575,gate_40,27,True,True
1576,gate_30,2,False,False
1577,gate_40,0,True,False
1578,gate_30,39,False,False
1579,gate_40,28,True,False
1580,gate_40,17,True,True
1581,gate_30,14,True,False
1582,gate_40,27,False,False
1583,gate_30,9,True,True
1584,gate_40,8,False,False
1585,gate_40,14,False,False
1586,gate_40,9,False,False
1587,gate_40,20,True,True
1588,gate_40,16,False,False
1589,gate_30,20,False,False
1590,gate_30,62,False,False
1591,gate_40,19,True,False
1592,gate_40,17,False,False
1593,gate_40,19,False,False
1594,gate_40,229,True,False
1595,gate_30,10,True,False
1596,gate_40,14,False,False
1597,gate_30,277,True,True
1598,gate_40,290,False,False
1599,gate_30,22,True,False
1600,gate_30,14,False,False
1601,gate_30,96,True,False
1602,gate_30,5,False,False
1603,gate_40,26,False,False
1604,gate_30,1,True,False
1605,gate_30,16,False,False
1606,gate_30,29,True,False
1607,gate_30,6,False,False
1608,gate_30,1,False,False
1609,gate_30,10,True,True
1610,gate_40,14,False,False
1611,gate_40,104,False,False
1612,gate_40,35,True,True
1613,gate_30,11,False,False
1614,gate_30,53,True,False
1615,gate_40,15,False,False
1616,gate_40,33,False,False
1617,gate_30,33,False,False
1618,gate_30,35,True,True
1619,gate_30,1,False,False
1620,gate_30,8,False,False
1621,gate_30,8,True,False
1622,gate_40,28,True,False
1623,gate_40,39,False,False
1624,gate_40,13,True,False
1625,gate_40,36,True,True
1626,gate_40,20,False,False
1627,gate_40,16,True,True
1628,gate_40,108,False,False
1629,gate_30,10,False,False
1630,gate_30,5,True,True
1631,gate_30,35,False,False
1632,gate_40,2,False,False
1633,gate_40,24,False,False
1634,gate_30,65,False,False
1635,gate_40,7,False,False
1636,gate_30,54,False,False
1637,gate_40,12,False,False
1638,gate_30,57,True,True
1639,gate_30,39,True,True
1640,gate_30,21,False,False
1641,gate_30,34,True,True
1642,gate_30,22,True,False
1643,gate_30,176,True,True
1644,gate_40,25,True,True
1645,gate_40,114,False,False
1646,gate_30,39,True,False
1647,gate_40,16,True,False
1648,gate_40,31,True,False
1649,gate_30,36,True,True
1650,gate_30,12,False,False
1651,gate_30,31,False,False
1652,gate_30,455,False,False
1653,gate_40,78,True,False
1654,gate_30,20,False,False
1655,gate_40,23,False,False
1656,gate_40,124,False,False
1657,gate_30,15,True,False
1658,gate_40,38,False,False
1659,gate_30,32,True,False
1660,gate_40,46,False,False
1661,gate_30,7,False,False
1662,gate_40,0,False,False
1663,gate_40,4,True,False
1664,gate_30,23,True,False
1665,gate_40,3,False,False
1666,gate_40,310,False,False
1667,gate_40,42,False,False
1668,gate_40,16,False,False
1669,gate_40,225,True,True
1670,gate_30,38,True,True
1671,gate_30,8,True,False
1672,gate_40,34,False,False
1673,gate_30,26,True,True
1674,gate_40,260,False,False
1675,gate_40,1,False,False
1676,gate_30,23,False,False
1677,gate_30,50,False,False
1678,gate_40,476,False,False
1679,gate_30,427,True,False
1680,gate_40,9,False,False
1681,gate_30,12,False,False
1682,gate_40,44,False,False
1683,gate_30,38,False,False
1684,gate_40,18,True,False
1685,gate_30,19,True,True
1686,gate_40,80,True,True
1687,gate_30,15,False,False
1688,gate_40,23,True,False
1689,gate_40,4,False,False
1690,gate_30,15,True,False
1691,gate_30,5,False,False
1692,gate_30,6,False,False
1693,gate_40,50,False,False
1694,gate_40,8,False,False
1695,gate_40,14,True,False
1696,gate_30,39,True,True
1697,gate_30,42,False,False
1698,gate_40,18,False,False
1699,gate_30,74,False,False
1700,gate_40,32,False,False
1701,gate_30,12,False,False
1702,gate_40,16,True,False
1703,gate_30,2,False,False
1704,gate_30,29,True,True
1705,gate_40,27,False,False
1706,gate_40,34,True,True
1707,gate_40,116,False,False
1708,gate_30,52,False,False
1709,gate_30,24,True,True
1710,gate_40,19,True,True
1711,gate_40,14,True,False
1712,gate_30,24,True,True
1713,gate_30,14,True,True
1714,gate_30,13,False,False
1715,gate_40,18,False,False
1716,gate_30,17,False,False
1717,gate_30,33,False,False
1718,gate_30,22,False,False
1719,gate_30,17,False,False
1720,gate_30,141,False,False
1721,gate_40,276,True,True
1722,gate_30,9,False,False
1723,gate_40,9,True,False
1724,gate_30,33,False,False
1725,gate_40,10,True,False
1726,gate_40,195,True,True
1727,gate_40,36,False,False
1728,gate_40,4,False,False
1729,gate_30,6,True,True
1730,gate_30,25,False,False
1731,gate_40,47,False,False
1732,gate_40,21,True,True
1733,gate_40,190,True,False
1734,gate_40,23,True,True
1735,gate_40,2,True,False
1736,gate_30,96,True,False
1737,gate_30,12,False,False
1738,gate_40,39,True,True
1739,gate_40,5,True,False
1740,gate_30,44,False,False
1741,gate_40,32,False,False
1742,gate_30,48,True,False
1743,gate_40,11,True,True
1744,gate_30,14,False,False
1745,gate_30,17,False,False
1746,gate_40,10,True,False
1747,gate_30,7,True,True
1748,gate_40,48,True,False
1749,gate_40,1,True,False
1750,gate_40,7,False,False
1751,gate_30,26,False,False
1752,gate_30,477,False,False
1753,gate_30,9,False,False
1754,gate_40,13,False,False
1755,gate_40,17,False,False
1756,gate_40,175,False,False
1757,gate_40,193,True,False
1758,gate_40,26,False,False
1759,gate_40,31,True,False
1760,gate_30,24,False,False
1761,gate_40,117,True,True
1762,gate_30,10,False,False
1763,gate_40,23,False,False
1764,gate_40,2,True,False
1765,gate_40,18,True,False
1766,gate_30,32,True,False
1767,gate_30,627,True,False
1768,gate_30,43,False,False
1769,gate_30,3,True,False
1770,gate_30,3,False,False
1771,gate_40,149,True,True
1772,gate_40,61,True,True
1773,gate_30,25,False,False
1774,gate_30,44,True,True
1775,gate_30,16,False,False
1776,gate_40,41,False,False
1777,gate_40,8,False,False
1778,gate_40,776,True,False
1779,gate_30,56,False,False
1780,gate_40,20,False,False
1781,gate_40,23,True,False
1782,gate_30,43,False,False
1783,gate_40,21,True,False
1784,gate_30,30,False,False
1785,gate_40,23,False,False
1786,gate_30,29,False,False
1787,gate_40,26,False,False
1788,gate_40,3,False,False
1789,gate_40,26,False,False
1790,gate_40,18,True,False
1791,gate_30,9,False,False
1792,gate_30,13,False,False
1793,gate_30,20,False,False
1794,gate_30,9,False,False
1795,gate_40,18,True,False
1796,gate_30,67,True,False
1797,gate_40,18,False,False
1798,gate_40,44,True,False
1799,gate_40,12,True,True
1800,gate_30,77,False,False
