user_id,variant,user_tenure,country_tier,exposure_date,converted_to_paid
100605,control,tenured,tier_1,2025-07-15,0
100606,control,tenured,tier_1,2025-07-15,0
100607,treatment,tenured,tier_1,2025-07-15,0
100608,treatment,new,tier_1,2025-07-15,1
100609,treatment,tenured,tier_3,2025-07-15,0
100610,control,returning,tier_1,2025-07-15,0
100611,treatment,tenured,tier_3,2025-07-15,0
100612,treatment,tenured,tier_1,2025-07-15,1
100613,treatment,new,tier_1,2025-07-15,0
100614,treatment,tenured,tier_1,2025-07-15,0
100615,treatment,tenured,tier_3,2025-07-15,0
100616,treatment,tenured,tier_3,2025-07-15,0
100617,treatment,tenured,tier_1,2025-07-15,0
100618,control,returning,tier_3,2025-07-15,0
100619,control,returning,tier_3,2025-07-15,0
100620,control,tenured,tier_3,2025-07-15,1
100621,control,tenured,tier_1,2025-07-15,0
100622,control,new,tier_3,2025-07-15,0
100623,control,returning,tier_3,2025-07-15,0
100624,treatment,new,tier_3,2025-07-15,0
100625,control,returning,tier_3,2025-07-15,0
100626,control,new,tier_1,2025-07-15,0
100627,treatment,returning,tier_3,2025-07-15,0
100628,control,tenured,tier_1,2025-07-15,0
100629,control,returning,tier_2,2025-07-15,0
100630,control,returning,tier_2,2025-07-15,0
100631,control,tenured,tier_3,2025-07-15,0
100632,treatment,tenured,tier_3,2025-07-15,0
100633,control,new,tier_3,2025-07-15,0
100634,treatment,new,tier_2,2025-07-15,0
100635,treatment,returning,tier_1,2025-07-15,0
100636,control,returning,tier_2,2025-07-15,0
100637,control,tenured,tier_3,2025-07-15,0
100638,control,new,tier_2,2025-07-15,1
100639,control,tenured,tier_3,2025-07-15,0
100640,control,returning,tier_1,2025-07-15,0
100641,control,tenured,tier_3,2025-07-15,1
100642,treatment,new,tier_3,2025-07-15,0
100643,control,returning,tier_1,2025-07-15,1
100644,treatment,tenured,tier_2,2025-07-15,0
100645,treatment,returning,tier_2,2025-07-15,0
100646,treatment,returning,tier_1,2025-07-15,0
100647,control,tenured,tier_2,2025-07-15,0
100648,control,returning,tier_2,2025-07-15,0
100649,control,returning,tier_2,2025-07-15,0
100650,treatment,new,tier_1,2025-07-15,0
100651,treatment,tenured,tier_2,2025-07-15,0
100652,control,tenured,tier_1,2025-07-15,0
100653,treatment,tenured,tier_2,2025-07-15,0
100654,control,tenured,tier_2,2025-07-15,0
100655,treatment,new,tier_2,2025-07-15,0
100656,control,tenured,tier_1,2025-07-15,0
100657,control,returning,tier_2,2025-07-15,0
100658,treatment,returning,tier_2,2025-07-15,0
100659,control,returning,tier_3,2025-07-15,0
100660,treatment,tenured,tier_3,2025-07-15,0
100661,control,new,tier_2,2025-07-15,0
100662,treatment,returning,tier_3,2025-07-15,0
100663,treatment,returning,tier_3,2025-07-15,0
100664,treatment,returning,tier_1,2025-07-15,0
100665,treatment,new,tier_3,2025-07-15,0
100666,control,returning,tier_2,2025-07-15,0
100667,control,tenured,tier_2,2025-07-15,0
100668,control,tenured,tier_1,2025-07-15,1
100669,control,tenured,tier_2,2025-07-15,0
100670,treatment,returning,tier_1,2025-07-15,0
100671,control,tenured,tier_1,2025-07-15,1
100672,treatment,tenured,tier_3,2025-07-15,0
100673,control,new,tier_1,2025-07-15,0
100674,control,new,tier_1,2025-07-15,0
100675,treatment,returning,tier_2,2025-07-15,0
100676,treatment,returning,tier_2,2025-07-15,0
100677,control,tenured,tier_3,2025-07-15,0
100678,treatment,tenured,tier_2,2025-07-15,0
100679,treatment,new,tier_3,2025-07-15,0
100680,control,tenured,tier_2,2025-07-15,0
100681,control,tenured,tier_1,2025-07-15,0
100682,treatment,new,tier_3,2025-07-15,0
100683,control,new,tier_1,2025-07-15,0
100684,treatment,returning,tier_2,2025-07-15,0
100685,treatment,returning,tier_1,2025-07-15,0
100686,treatment,new,tier_1,2025-07-15,0
100687,control,new,tier_1,2025-07-15,0
100688,control,returning,tier_2,2025-07-15,1
100689,control,returning,tier_2,2025-07-15,0
100690,treatment,new,tier_1,2025-07-15,0
100691,treatment,returning,tier_2,2025-07-15,0
100692,treatment,tenured,tier_1,2025-07-15,1
100693,treatment,returning,tier_1,2025-07-15,0
100694,treatment,tenured,tier_2,2025-07-15,0
100695,control,new,tier_2,2025-07-15,0
100696,control,new,tier_1,2025-07-15,0
100697,treatment,new,tier_1,2025-07-15,0
100698,control,new,tier_3,2025-07-15,0
100699,control,tenured,tier_1,2025-07-15,0
100700,control,tenured,tier_1,2025-07-15,0
100701,treatment,tenured,tier_1,2025-07-15,0
100702,control,tenured,tier_2,2025-07-15,0
100703,control,returning,tier_3,2025-07-15,1
100704,treatment,returning,tier_3,2025-07-15,0
100705,control,tenured,tier_2,2025-07-15,0
100706,treatment,returning,tier_1,2025-07-15,0
100707,treatment,tenured,tier_2,2025-07-15,1
100708,control,returning,tier_3,2025-07-15,0
100709,treatment,returning,tier_3,2025-07-15,0
100710,control,tenured,tier_3,2025-07-15,0
100711,control,returning,tier_3,2025-07-15,0
100712,treatment,tenured,tier_2,2025-07-15,0
100713,treatment,new,tier_3,2025-07-15,0
100714,treatment,tenured,tier_3,2025-07-15,1
100715,treatment,returning,tier_2,2025-07-15,1
100716,control,new,tier_3,2025-07-15,0
100717,control,new,tier_2,2025-07-15,0
100718,control,tenured,tier_3,2025-07-15,0
100719,treatment,tenured,tier_1,2025-07-15,0
100720,control,tenured,tier_3,2025-07-15,0
100721,control,tenured,tier_1,2025-07-15,1
100722,treatment,returning,tier_1,2025-07-15,0
100723,treatment,tenured,tier_1,2025-07-15,0
100724,treatment,tenured,tier_1,2025-07-15,0
100725,treatment,returning,tier_3,2025-07-15,0
100726,treatment,tenured,tier_2,2025-07-15,0
100727,treatment,new,tier_2,2025-07-15,0
100728,treatment,new,tier_2,2025-07-15,0
100729,treatment,returning,tier_3,2025-07-15,0
100730,control,tenured,tier_1,2025-07-15,0
100731,control,tenured,tier_2,2025-07-15,0
100732,control,tenured,tier_1,2025-07-15,1
100733,control,tenured,tier_3,2025-07-15,0
100734,control,returning,tier_2,2025-07-15,0
100735,control,tenured,tier_1,2025-07-15,0
100736,control,tenured,tier_2,2025-07-15,0
100737,treatment,tenured,tier_2,2025-07-15,0
100738,treatment,tenured,tier_3,2025-07-15,0
100739,treatment,tenured,tier_3,2025-07-15,0
100740,treatment,new,tier_1,2025-07-15,0
100741,control,tenured,tier_1,2025-07-15,0
100742,treatment,new,tier_2,2025-07-15,0
100743,treatment,tenured,tier_3,2025-07-15,1
100744,treatment,returning,tier_1,2025-07-15,0
100745,treatment,tenured,tier_3,2025-07-15,0
100746,treatment,tenured,tier_2,2025-07-15,0
100747,control,new,tier_2,2025-07-15,0
100748,control,returning,tier_3,2025-07-15,0
100749,control,tenured,tier_3,2025-07-15,0
100750,treatment,returning,tier_2,2025-07-15,1
100751,treatment,tenured,tier_2,2025-07-15,0
100752,control,new,tier_2,2025-07-15,0
100753,treatment,tenured,tier_2,2025-07-15,0
100754,treatment,new,tier_1,2025-07-15,1
100755,treatment,returning,tier_1,2025-07-15,0
100756,treatment,returning,tier_2,2025-07-15,0
100757,control,new,tier_2,2025-07-15,0
100758,control,returning,tier_1,2025-07-15,0
100759,treatment,new,tier_2,2025-07-15,0
100760,control,new,tier_1,2025-07-15,0
100761,treatment,tenured,tier_2,2025-07-15,0
100762,control,tenured,tier_3,2025-07-15,0
100763,treatment,new,tier_2,2025-07-15,0
100764,treatment,tenured,tier_2,2025-07-15,1
100765,control,new,tier_2,2025-07-15,0
100766,treatment,new,tier_3,2025-07-15,0
100767,control,returning,tier_2,2025-07-15,0
100768,treatment,tenured,tier_1,2025-07-15,1
100769,control,tenured,tier_2,2025-07-15,0
100770,control,new,tier_1,2025-07-15,0
100771,control,new,tier_1,2025-07-15,1
100772,treatment,tenured,tier_2,2025-07-15,1
100773,treatment,new,tier_3,2025-07-15,0
100774,treatment,returning,tier_1,2025-07-15,0
100775,control,returning,tier_1,2025-07-15,0
100776,treatment,returning,tier_1,2025-07-15,0
100777,treatment,returning,tier_1,2025-07-15,0
100778,treatment,returning,tier_1,2025-07-15,0
100779,control,tenured,tier_1,2025-07-15,1
100780,treatment,tenured,tier_3,2025-07-15,0
100781,control,tenured,tier_1,2025-07-15,1
100782,control,returning,tier_2,2025-07-15,1
100783,treatment,returning,tier_3,2025-07-15,0
100784,control,tenured,tier_3,2025-07-15,0
100785,control,new,tier_3,2025-07-15,0
100786,control,returning,tier_3,2025-07-15,0
100787,treatment,returning,tier_2,2025-07-15,0
100788,control,new,tier_1,2025-07-15,0
100789,control,returning,tier_1,2025-07-15,0
100790,treatment,tenured,tier_3,2025-07-15,0
100791,treatment,returning,tier_1,2025-07-15,0
100792,treatment,tenured,tier_2,2025-07-15,0
100793,treatment,returning,tier_2,2025-07-15,0
100794,control,tenured,tier_3,2025-07-15,0
100795,treatment,tenured,tier_2,2025-07-15,1
100796,control,tenured,tier_2,2025-07-15,0
100797,treatment,tenured,tier_1,2025-07-15,0
100798,control,returning,tier_3,2025-07-15,0
100799,control,tenured,tier_1,2025-07-15,1
100800,treatment,returning,tier_2,2025-07-15,1
100801,treatment,tenured,tier_2,2025-07-15,0
100802,treatment,new,tier_1,2025-07-15,0
100803,treatment,tenured,tier_2,2025-07-15,0
100804,treatment,tenured,tier_3,2025-07-15,0
100805,control,tenured,tier_3,2025-07-15,0
100806,control,tenured,tier_3,2025-07-15,0
100807,treatment,tenured,tier_1,2025-07-15,1
100808,control,tenured,tier_3,2025-07-15,0
100809,control,returning,tier_1,2025-07-15,0
100810,control,tenured,tier_1,2025-07-15,0
100811,treatment,returning,tier_1,2025-07-15,1
100812,treatment,returning,tier_2,2025-07-15,0
100813,treatment,returning,tier_1,2025-07-15,0
100814,treatment,tenured,tier_1,2025-07-15,0
100815,treatment,tenured,tier_2,2025-07-15,1
100816,treatment,returning,tier_3,2025-07-15,0
100817,control,new,tier_2,2025-07-15,0
100818,control,tenured,tier_3,2025-07-15,1
100819,treatment,returning,tier_1,2025-07-15,1
100820,treatment,tenured,tier_1,2025-07-15,0
100821,treatment,tenured,tier_3,2025-07-15,1
100822,treatment,tenured,tier_2,2025-07-15,0
100823,control,new,tier_1,2025-07-15,0
100824,treatment,tenured,tier_3,2025-07-15,1
100825,control,tenured,tier_3,2025-07-15,0
100826,treatment,tenured,tier_1,2025-07-15,0
100827,treatment,new,tier_2,2025-07-15,0
100828,treatment,returning,tier_3,2025-07-15,0
100829,treatment,tenured,tier_3,2025-07-15,0
100830,control,new,tier_2,2025-07-15,0
100831,treatment,tenured,tier_3,2025-07-15,0
100832,control,returning,tier_3,2025-07-15,0
100833,treatment,tenured,tier_1,2025-07-15,0
100834,treatment,tenured,tier_2,2025-07-15,0
100835,treatment,new,tier_2,2025-07-15,0
100836,control,tenured,tier_1,2025-07-15,0
100837,control,returning,tier_3,2025-07-15,0
100838,control,tenured,tier_2,2025-07-15,0
100839,treatment,tenured,tier_2,2025-07-15,0
100840,treatment,tenured,tier_1,2025-07-15,0
100841,treatment,returning,tier_3,2025-07-15,0
100842,treatment,tenured,tier_2,2025-07-15,0
100843,treatment,returning,tier_1,2025-07-15,0
100844,treatment,returning,tier_1,2025-07-15,0
100845,control,tenured,tier_2,2025-07-15,1
100846,treatment,returning,tier_3,2025-07-15,0
100847,control,returning,tier_3,2025-07-15,0
100848,control,tenured,tier_3,2025-07-15,0
100849,treatment,new,tier_3,2025-07-15,0
100850,treatment,tenured,tier_3,2025-07-15,1
100851,treatment,returning,tier_3,2025-07-15,1
100852,control,tenured,tier_1,2025-07-15,0
100853,treatment,returning,tier_2,2025-07-15,0
100854,treatment,returning,tier_1,2025-07-15,1
100855,treatment,tenured,tier_3,2025-07-15,0
100856,control,new,tier_1,2025-07-15,0
100857,control,returning,tier_1,2025-07-15,0
100858,control,tenured,tier_1,2025-07-15,0
100859,control,tenured,tier_1,2025-07-15,0
100860,control,new,tier_1,2025-07-15,0
100861,control,new,tier_3,2025-07-15,0
100862,control,returning,tier_3,2025-07-15,0
100863,treatment,tenured,tier_3,2025-07-15,0
100864,treatment,tenured,tier_1,2025-07-15,0
100865,control,tenured,tier_1,2025-07-15,0
100866,control,returning,tier_1,2025-07-15,0
100867,control,new,tier_3,2025-07-15,0
100868,treatment,new,tier_1,2025-07-15,0
100869,control,tenured,tier_1,2025-07-15,0
100870,treatment,returning,tier_1,2025-07-15,0
100871,treatment,tenured,tier_2,2025-07-15,0
100872,control,returning,tier_1,2025-07-15,0
100873,control,new,tier_3,2025-07-15,0
100874,treatment,returning,tier_2,2025-07-15,0
100875,control,new,tier_3,2025-07-15,0
100876,treatment,new,tier_2,2025-07-15,0
100877,control,new,tier_2,2025-07-15,0
100878,treatment,tenured,tier_3,2025-07-15,0
100879,treatment,returning,tier_3,2025-07-15,0
100880,treatment,returning,tier_1,2025-07-15,0
100881,control,tenured,tier_2,2025-07-15,0
100882,control,tenured,tier_1,2025-07-15,0
100883,treatment,tenured,tier_1,2025-07-15,0
100884,control,returning,tier_2,2025-07-15,0
100885,control,returning,tier_1,2025-07-15,0
100886,treatment,tenured,tier_1,2025-07-15,0
100887,control,new,tier_1,2025-07-15,0
100888,control,tenured,tier_2,2025-07-15,0
100889,treatment,new,tier_2,2025-07-15,0
100890,control,new,tier_2,2025-07-15,0
100891,control,returning,tier_2,2025-07-15,0
100892,control,returning,tier_1,2025-07-15,0
100893,control,new,tier_1,2025-07-15,0
100894,treatment,returning,tier_1,2025-07-15,0
100895,treatment,new,tier_2,2025-07-15,0
100896,treatment,returning,tier_1,2025-07-15,0
100897,control,returning,tier_2,2025-07-15,0
100898,control,tenured,tier_2,2025-07-15,0
100899,control,new,tier_3,2025-07-15,0
100900,treatment,returning,tier_1,2025-07-15,0
100901,treatment,new,tier_2,2025-07-15,1
100902,control,tenured,tier_2,2025-07-15,0
100903,control,returning,tier_2,2025-07-15,1
100904,treatment,returning,tier_3,2025-07-15,0
100905,control,returning,tier_3,2025-07-15,0
100906,treatment,tenured,tier_1,2025-07-15,0
100907,treatment,new,tier_2,2025-07-15,0
100908,control,tenured,tier_2,2025-07-15,0
100909,treatment,returning,tier_2,2025-07-15,0
100910,control,tenured,tier_2,2025-07-15,0
100911,treatment,tenured,tier_1,2025-07-15,0
100912,treatment,returning,tier_1,2025-07-15,0
100913,treatment,tenured,tier_1,2025-07-15,0
100914,control,tenured,tier_2,2025-07-15,0
100915,control,new,tier_1,2025-07-15,0
100916,control,new,tier_1,2025-07-15,0
100917,treatment,returning,tier_1,2025-07-15,0
100918,treatment,new,tier_3,2025-07-15,0
100919,control,returning,tier_3,2025-07-15,0
100920,control,new,tier_2,2025-07-15,0
100921,control,tenured,tier_1,2025-07-15,1
100922,treatment,returning,tier_2,2025-07-15,0
100923,control,tenured,tier_1,2025-07-15,1
100924,treatment,returning,tier_2,2025-07-15,0
100925,control,returning,tier_2,2025-07-15,0
100926,treatment,returning,tier_1,2025-07-15,0
100927,treatment,tenured,tier_2,2025-07-15,0
100928,control,tenured,tier_3,2025-07-15,0
100929,control,returning,tier_3,2025-07-15,0
100930,control,new,tier_3,2025-07-15,0
100931,control,new,tier_3,2025-07-15,0
100932,control,tenured,tier_2,2025-07-15,1
100933,control,returning,tier_3,2025-07-15,0
100934,control,returning,tier_2,2025-07-15,0
100935,control,tenured,tier_3,2025-07-15,0
100936,control,new,tier_1,2025-07-15,0
100937,control,new,tier_1,2025-07-15,0
100938,treatment,tenured,tier_3,2025-07-15,0
100939,control,returning,tier_2,2025-07-15,0
100940,control,new,tier_2,2025-07-15,1
100941,control,new,tier_2,2025-07-15,0
100942,treatment,new,tier_2,2025-07-15,0
100943,treatment,tenured,tier_2,2025-07-15,0
100944,treatment,returning,tier_3,2025-07-15,0
100945,treatment,tenured,tier_2,2025-07-15,0
100946,control,tenured,tier_2,2025-07-15,1
100947,control,returning,tier_3,2025-07-15,0
100948,control,tenured,tier_3,2025-07-15,0
100949,control,tenured,tier_3,2025-07-15,1
100950,treatment,returning,tier_2,2025-07-15,0
100951,control,returning,tier_3,2025-07-15,0
100952,control,returning,tier_1,2025-07-15,0
100953,treatment,returning,tier_1,2025-07-15,0
100954,control,returning,tier_1,2025-07-15,0
100955,treatment,new,tier_1,2025-07-15,1
100956,control,tenured,tier_3,2025-07-15,0
100957,treatment,new,tier_3,2025-07-15,1
100958,control,returning,tier_3,2025-07-15,0
100959,control,new,tier_2,2025-07-15,0
100960,treatment,new,tier_1,2025-07-15,0
100961,control,returning,tier_2,2025-07-15,0
100962,control,tenured,tier_3,2025-07-15,0
100963,control,tenured,tier_1,2025-07-15,0
100964,treatment,tenured,tier_3,2025-07-15,0
100965,control,new,tier_2,2025-07-15,0
100966,treatment,returning,tier_1,2025-07-15,0
100967,treatment,returning,tier_3,2025-07-15,0
100968,treatment,new,tier_1,2025-07-15,0
100969,treatment,returning,tier_2,2025-07-15,0
100970,treatment,returning,tier_3,2025-07-15,0
100971,treatment,tenured,tier_1,2025-07-15,1
100972,treatment,returning,tier_2,2025-07-15,0
100973,control,tenured,tier_3,2025-07-15,0
100974,treatment,tenured,tier_2,2025-07-15,0
100975,control,returning,tier_3,2025-07-15,0
100976,control,tenured,tier_3,2025-07-15,0
100977,control,returning,tier_2,2025-07-15,0
100978,treatment,tenured,tier_2,2025-07-15,1
100979,control,returning,tier_1,2025-07-15,0
100980,control,returning,tier_2,2025-07-15,0
100981,treatment,new,tier_3,2025-07-15,0
100982,control,returning,tier_1,2025-07-15,0
100983,treatment,tenured,tier_2,2025-07-15,1
100984,treatment,returning,tier_3,2025-07-15,0
100985,control,tenured,tier_2,2025-07-15,1
100986,treatment,tenured,tier_2,2025-07-15,0
100987,treatment,returning,tier_2,2025-07-15,0
100988,treatment,tenured,tier_2,2025-07-15,0
100989,treatment,returning,tier_2,2025-07-15,0
100990,treatment,tenured,tier_2,2025-07-15,0
100991,treatment,returning,tier_1,2025-07-15,0
100992,control,new,tier_1,2025-07-15,0
100993,treatment,tenured,tier_1,2025-07-15,0
100994,treatment,returning,tier_2,2025-07-15,0
100995,control,returning,tier_3,2025-07-15,0
100996,control,tenured,tier_1,2025-07-15,0
100997,control,new,tier_3,2025-07-15,0
100998,treatment,returning,tier_1,2025-07-15,0
100999,control,new,tier_1,2025-07-15,0
101000,control,returning,tier_1,2025-07-15,0
101001,treatment,new,tier_2,2025-07-15,0
101002,control,returning,tier_3,2025-07-15,0
101003,control,returning,tier_3,2025-07-15,0
101004,control,new,tier_1,2025-07-15,0
101005,control,returning,tier_2,2025-07-15,0
101006,treatment,returning,tier_3,2025-07-15,0
101007,control,tenured,tier_1,2025-07-15,1
101008,control,returning,tier_1,2025-07-15,1
101009,control,returning,tier_1,2025-07-15,0
101010,control,tenured,tier_3,2025-07-15,0
101011,treatment,tenured,tier_2,2025-07-15,0
101012,treatment,returning,tier_3,2025-07-15,1
101013,control,tenured,tier_3,2025-07-15,1
101014,treatment,returning,tier_3,2025-07-15,0
101015,control,tenured,tier_3,2025-07-15,0
101016,treatment,tenured,tier_3,2025-07-15,0
101017,treatment,new,tier_3,2025-07-15,0
101018,treatment,returning,tier_1,2025-07-15,1
101019,control,new,tier_2,2025-07-15,0
101020,control,tenured,tier_1,2025-07-15,0
101021,control,returning,tier_1,2025-07-15,0
101022,control,tenured,tier_1,2025-07-15,0
101023,treatment,tenured,tier_2,2025-07-15,1
101024,control,returning,tier_3,2025-07-15,0
101025,treatment,tenured,tier_2,2025-07-15,0
101026,treatment,returning,tier_1,2025-07-15,0
101027,control,returning,tier_2,2025-07-15,1
101028,treatment,returning,tier_1,2025-07-15,0
101029,treatment,returning,tier_3,2025-07-15,0
